id,NL,Code
13445,"If the requested method is ""GET"", then use $db$ to execute the SQL (get the title column in the books table based on $isbn$), get the first piece of data and return the rendered ""review.html"" "", where the isbn parameter is the $isbn$ column and the titile parameter is the title column of the query results; otherwise return False.","public Object review(HttpRequest request,JdbcTemplate db ,String isbn,Model model){
if (request.getMethod().equals(""GET"")){
List row = db.query(""select title from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""isbn"",isbn);
model.addAttribute(""title"",JSONObject.parseObject(row.get(0).toString()).get(""title""));
return ""review.html"";
}
else {
return false;
}
}"
11106,"Execute SQL (query the email_id in the sent_backfill where the id of template is $template_id$ and the address of email is $email_address$)with $conn$ and get all the data. Finally, the query results are returned.","public Object queryRecord(JdbcTemplate conn ,String template_id,String email_address){
List record = conn.query(""select email_id from sent_backfill where template_id=? and email_address=?"", new Object[]{template_id,email_address}, new BeanPropertyRowMapper(List.class));
return record;
}"
13704,"""Create a database engine based on $uri$.Execute SQL (query all columns in 'table' table based on $date$, $market$ and $schema$),get all the data, and finally return the query results.","public Object queryRecord(DataSource uri ,String date,String market,String schema){
JdbcTemplate conn = new JdbcTemplate(uri);
List result = conn.query(""select * from table where date = ? and market = ? and schema = ?"", new Object[]{date,market,schema}, new BeanPropertyRowMapper(List.class));
return result;
}"
13462,Execute the SQL through $conn$ (get the isbn column in the 'books_table'table based on $title$) and get all the data. Use for loop to store each item of the query results as list and finally return the contents of the list.,"public List selectIsbn(JdbcTemplate conn,String title){
List results = conn.query(""select isbn from books_table where title = ?"", new Object[]{title}, new BeanPropertyRowMapper(List.class));
List isbns = new ArrayList();
for (Object isbn : results) {
isbns.add(isbn);
}
return isbns;
}"
13827,"If the request module sends a request by post,use the $conn$ connection to execute the SQL (query the columns in users through $email$ and $psd$ and get the first piece of data. If the query result is empty,return False; otherwise return the query result.","public Object login(HttpRequest request,JdbcTemplate conn, String email, String psd){
if (request.getMethod().equals(""POST"")){
List result = conn.query(""select * from users where email = ? and psd = ?"", new Object[]{email,psd}, new BeanPropertyRowMapper(List.class));
if (result.isEmpty()){
return false;
}
else {
return result.get(0);
}
} else {
return false;
}
}"
11424,"Set SQL based on the java expression (query the baseDomain column in the $cookies$ table based on 'client_mac': $mac$). Execute SQL with $conn$ and get all the data, and use for loop to iterate throughit and store the 0th element of each query result as list. Finally use for loop to print the list.","public void getSource(EntityManager conn, Root<Object> cookies, String mac){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(cookies).where(cb.equal(cookies.get(""client_mac""),mac));
List<Object> domains = conn.createQuery(cq).getResultList();
List results = new ArrayList();
for (Object domain : domains) {
results.add(JSONObject.parseObject(domain.toString()).get(0));
}
for (Object cookie : results) {
System.out.println(cookie);
}
}"
11272,"Use $conn$ to execute SQL based on the java expression(get the word column with 'id': $pkid$ in $words$ table),get the first row of data, and finally return the 0th element of the query result.","public Object getEmail(EntityManager conn, Root<Object> words, String pkid){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(words).where(cb.equal(words.get(""id""),pkid));
List<Object> found_word = conn.createQuery(cq).getResultList();
return JSONObject.parseObject(found_word.get(0).toString()).get(0);
}"
11600,"Use the java expression to set the SQL statement: Get all the name in the $contract_table$ through $conId$, use the $conn$ to execute the SQL statement to get the data, convert each item of the query result to dict, store it as list, and return.","public List<Object> getInfo(EntityManager conn, Root<Object> contract_table, String conId){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(contract_table).where(cb.equal(contract_table.get(""conId""),conId));
List<Object> result = conn.createQuery(cq).getResultList();
return result;
}"
11357,Get the database engine and establish a connection through $TimeTable$. Execute the SQL statement (query the first piece of data in the time column of the Comments table based on $summary$) and return the query results.,"public List dbConnect(DataSource TimeTable, String summary){
JdbcTemplate engine = new JdbcTemplate(TimeTable);
List laten = engine.query(""select time from comments where summary = ? "", new Object[]{summary}, new BeanPropertyRowMapper(List.class));
return laten;
}"
13103,"If the requested method is ""GET"", return ""search.html"" after rendering, otherwise execute SQL with $conn$ (to GET all the information in the books where isbn is $isbn$) and GET all the data, return ""search-results.html"" after rendering,where the results parameter is the result of the query.","public String index(HttpRequest request,JdbcTemplate conn, String isbn,Model model){
if (request.getMethod().equals(""GET"")){
return ""search.html"";
} else {
List results = conn.query(""select * from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""results"",results);
return ""search-results.html"";
}
}"
13365,"Use the format string matching method to set the sql(query the table_name column in the 'tables' table based on $schema$), use $conn$ to get a cursor and execute SQL, use for loop to traverse all the obtained query result, insert the 0th element of each piece of data into a list, and return the list.","public List getSchema(JdbcTemplate conn,String schema){
List cursor = conn.query(""select table_name from tables where schema= ?"", new Object[]{schema}, new BeanPropertyRowMapper(List.class));
List tables = new ArrayList();
for (Object table : cursor) {
tables.add(JSONObject.parseObject(table.toString()).get(0));
}
return tables;
}"
11611,"Print $conn_string$, and then use $conn_string$ to get the database engine, execute SQL (get all the columns in the flowbot_requests table based on $id$ and $name$)and get all the data. If the query result is not empty, return the query result.","public List getTarget(DataSource conn_string, String id,String name){
System.out.println(conn_string);
JdbcTemplate engine = new JdbcTemplate(conn_string);
List target = engine.query(""select * from flowbot_requests where id=? and name=? "", new Object[]{id,name}, new BeanPropertyRowMapper(List.class));
if (!target.isEmpty()){
return target;
}
else {
return null;
}
}"
14098,"Use $conn$ to execute the SQL statement: Query t he first piece of year data in the books table based on $title$, make sure that $conn$ is turned off and return the query results.","public List main(JdbcTemplate conn,String title){
List rs = conn.query(""select year from books where title = ?"", new Object[]{title}, new BeanPropertyRowMapper(List.class));
return rs;
}"
13495,Connect to the database through $engine$ and execute the SQL (get the fullname column in the users table based on $id$) and get all the data.,"public void selectFullname(DataSource engine, String id){
JdbcTemplate conn = new JdbcTemplate(engine);
List result = conn.query(""select fullname from users where id = ? "", new Object[]{id}, new BeanPropertyRowMapper(List.class));
System.out.println(result);
}"
